root,category,fixture,word,engine,outcome,median_ns,min_ns,max_ns,samples,below_floor,floor_ns,nonempty,predicate,construct,witness,note
staging,edge-cases,optional-template-composite,pimonuki,complete,ok,127000,127000,127000,1,false,100,true,,,,
staging,edge-cases,optional-template-composite,waru,complete,ok,61500,61500,61500,1,false,100,true,,,,
staging,edge-cases,optional-template-composite,warmo,complete,ok,65000,65000,65000,1,false,100,true,,,,
staging,edge-cases,optional-template-composite,warmolu,complete,ok,96600,96600,96600,1,false,100,true,,,,
staging,edge-cases,optional-template-composite,toʼa,complete,ok,59500,59500,59500,1,false,100,true,,,,
staging,edge-cases,optional-template-composite,katoʼata,complete,ok,117600,117600,117600,1,false,100,true,,,,
staging,edge-cases,optional-template-composite,sipu,compiled,ok,62800,62800,62800,1,false,100,true,,,,
staging,edge-cases,optional-template-composite,kasiputa,compiled,ok,95800,95800,95800,1,false,100,true,,,,
staging,edge-cases,optional-template-composite,monu,compiled,ok,56200,56200,56200,1,false,100,true,,,,
staging,edge-cases,optional-template-composite,pimonu,compiled,ok,65900,65900,65900,1,false,100,true,,,,
staging,edge-cases,optional-template-composite,monuki,compiled,ok,70900,70900,70900,1,false,100,true,,,,
staging,edge-cases,optional-template-composite,pimonuki,compiled,ok,124700,124700,124700,1,false,100,true,,,,
staging,edge-cases,optional-template-composite,waru,compiled,ok,56900,56900,56900,1,false,100,true,,,,
staging,edge-cases,optional-template-composite,warmo,compiled,ok,61100,61100,61100,1,false,100,true,,,,
staging,edge-cases,optional-template-composite,warmolu,compiled,ok,77700,77700,77700,1,false,100,true,,,,
staging,edge-cases,optional-template-composite,toʼa,compiled,ok,56100,56100,56100,1,false,100,true,,,,
staging,edge-cases,optional-template-composite,katoʼata,compiled,ok,94800,94800,94800,1,false,100,true,,,,
staging,edge-cases,recursive-endocentric-compounding,tevi,complete,ok,29000,29000,29000,1,false,100,true,,,,
staging,edge-cases,recursive-endocentric-compounding,mafl,complete,ok,25200,25200,25200,1,false,100,true,,,,
staging,edge-cases,recursive-endocentric-compounding,isra,complete,ok,24400,24400,24400,1,false,100,true,,,,
staging,edge-cases,recursive-endocentric-compounding,tevimafl,complete,ok,90300,90300,90300,1,false,100,true,,,,
staging,edge-cases,recursive-endocentric-compounding,maflisra,complete,ok,87100,87100,87100,1,false,100,true,,,,
staging,edge-cases,recursive-endocentric-compounding,tevimaflisra,complete,ok,103000,103000,103000,1,false,100,false,,,,
staging,edge-cases,recursive-endocentric-compounding,tevi,compiled,ok,18700,18700,18700,1,false,100,true,,,,
staging,edge-cases,recursive-endocentric-compounding,mafl,compiled,ok,15200,15200,15200,1,false,100,true,,,,
staging,edge-cases,recursive-endocentric-compounding,isra,compiled,ok,15100,15100,15100,1,false,100,true,,,,
staging,edge-cases,recursive-endocentric-compounding,tevimafl,compiled,ok,107500,107500,107500,1,false,100,true,,,,
staging,edge-cases,recursive-endocentric-compounding,maflisra,compiled,ok,93700,93700,93700,1,false,100,true,,,,
staging,edge-cases,recursive-endocentric-compounding,tevimaflisra,compiled,ok,108600,108600,108600,1,false,100,false,,,,
staging,edge-cases,right-to-left-anchor-environment,aae,complete,ok,29800,29800,29800,1,false,100,true,,,,
staging,edge-cases,right-to-left-anchor-environment,ae,complete,ok,22000,22000,22000,1,false,100,true,,,,
staging,edge-cases,right-to-left-anchor-environment,aaa,complete,ok,20200,20200,20200,1,false,100,false,,,,
staging,edge-cases,right-to-left-anchor-environment,aa,complete,ok,16500,16500,16500,1,false,100,false,,,,
staging,edge-cases,right-to-left-anchor-environment,eaa,complete,ok,8000,8000,8000,1,false,100,false,,,,
staging,edge-cases,right-to-left-anchor-environment,aea,complete,ok,7700,7700,7700,1,false,100,false,,,,
staging,edge-cases,right-to-left-anchor-environment,aae,compiled,ok,39200,39200,39200,1,false,100,true,,,,
staging,edge-cases,right-to-left-anchor-environment,ae,compiled,ok,35100,35100,35100,1,false,100,true,,,,
staging,edge-cases,right-to-left-anchor-environment,aaa,compiled,ok,58600,58600,58600,1,false,100,false,,,,
staging,edge-cases,right-to-left-anchor-environment,aa,compiled,ok,25800,25800,25800,1,false,100,false,,,,
staging,edge-cases,right-to-left-anchor-environment,eaa,compiled,ok,500,500,500,1,false,100,false,,,,
staging,edge-cases,right-to-left-anchor-environment,aea,compiled,ok,700,700,700,1,false,100,false,,,,
staging,edge-cases,right-to-left-bounded-quantifier-rewrite,acet,complete,ok,31100,31100,31100,1,false,100,true,,,,
staging,edge-cases,right-to-left-bounded-quantifier-rewrite,ecct,complete,ok,26300,26300,26300,1,false,100,true,,,,
staging,edge-cases,right-to-left-bounded-quantifier-rewrite,accct,complete,ok,22600,22600,22600,1,false,100,true,,,,
staging,edge-cases,right-to-left-bounded-quantifier-rewrite,acat,complete,ok,21200,21200,21200,1,false,100,false,,,,
staging,edge-cases,right-to-left-bounded-quantifier-rewrite,acct,complete,ok,19800,19800,19800,1,false,100,false,,,,
staging,edge-cases,right-to-left-bounded-quantifier-rewrite,acet,compiled,ok,57100,57100,57100,1,false,100,true,,,,
staging,edge-cases,right-to-left-bounded-quantifier-rewrite,ecct,compiled,ok,30800,30800,30800,1,false,100,true,,,,
staging,edge-cases,right-to-left-bounded-quantifier-rewrite,accct,compiled,ok,26800,26800,26800,1,false,100,true,,,,
staging,edge-cases,right-to-left-bounded-quantifier-rewrite,acat,compiled,ok,23700,23700,23700,1,false,100,false,,,,
staging,edge-cases,right-to-left-bounded-quantifier-rewrite,acct,compiled,ok,21900,21900,21900,1,false,100,false,,,,
staging,edge-cases,right-to-left-cross-table-segments-environment,ey,complete,ok,28300,28300,28300,1,false,100,true,,,,
staging,edge-cases,right-to-left-cross-table-segments-environment,a,complete,ok,19200,19200,19200,1,false,100,true,,,,
staging,edge-cases,right-to-left-cross-table-segments-environment,ay,complete,ok,20400,20400,20400,1,false,100,false,,,,
staging,edge-cases,right-to-left-cross-table-segments-environment,e,complete,ok,10900,10900,10900,1,false,100,false,,,,
staging,edge-cases,right-to-left-cross-table-segments-environment,y,complete,ok,9600,9600,9600,1,false,100,false,,,,
staging,edge-cases,right-to-left-cross-table-segments-environment,ey,compiled,ok,40800,40800,40800,1,false,100,true,,,,
staging,edge-cases,right-to-left-cross-table-segments-environment,a,compiled,ok,30000,30000,30000,1,false,100,true,,,,
staging,edge-cases,right-to-left-cross-table-segments-environment,ay,compiled,ok,30900,30900,30900,1,false,100,false,,,,
staging,edge-cases,right-to-left-cross-table-segments-environment,e,compiled,ok,400,400,400,1,false,100,false,,,,
staging,edge-cases,right-to-left-cross-table-segments-environment,y,compiled,ok,400,400,400,1,false,100,false,,,,
staging,edge-cases,right-to-left-metathesis-reversal,sq,complete,ok,25100,25100,25100,1,false,100,true,,,,
staging,edge-cases,right-to-left-metathesis-reversal,tr,complete,ok,21000,21000,21000,1,false,100,true,,,,
staging,edge-cases,right-to-left-metathesis-reversal,qs,complete,ok,16900,16900,16900,1,false,100,false,,,,
staging,edge-cases,right-to-left-metathesis-reversal,rt,complete,ok,15900,15900,15900,1,false,100,false,,,,
staging,edge-cases,right-to-left-metathesis-reversal,sr,complete,ok,10700,10700,10700,1,false,100,false,,,,
staging,edge-cases,right-to-left-metathesis-reversal,tq,complete,ok,9900,9900,9900,1,false,100,false,,,,
staging,edge-cases,right-to-left-metathesis-reversal,sq,compiled,ok,38600,38600,38600,1,false,100,true,,,,
staging,edge-cases,right-to-left-metathesis-reversal,tr,compiled,ok,37900,37900,37900,1,false,100,true,,,,
staging,edge-cases,right-to-left-metathesis-reversal,qs,compiled,ok,27100,27100,27100,1,false,100,false,,,,
staging,edge-cases,right-to-left-metathesis-reversal,rt,compiled,ok,27200,27200,27200,1,false,100,false,,,,
staging,edge-cases,right-to-left-metathesis-reversal,sr,compiled,ok,1600,1600,1600,1,false,100,false,,,,
staging,edge-cases,right-to-left-metathesis-reversal,tq,compiled,ok,500,500,500,1,false,100,false,,,,
staging,edge-cases,right-to-left-segments-environment,ey,complete,ok,27500,27500,27500,1,false,100,true,,,,
staging,edge-cases,right-to-left-segments-environment,a,complete,ok,16500,16500,16500,1,false,100,true,,,,
staging,edge-cases,right-to-left-segments-environment,ay,complete,ok,17500,17500,17500,1,false,100,false,,,,
staging,edge-cases,right-to-left-segments-environment,e,complete,ok,7600,7600,7600,1,false,100,false,,,,
staging,edge-cases,right-to-left-segments-environment,y,complete,ok,6500,6500,6500,1,false,100,false,,,,
staging,edge-cases,right-to-left-segments-environment,ey,compiled,ok,39800,39800,39800,1,false,100,true,,,,
staging,edge-cases,right-to-left-segments-environment,a,compiled,ok,20000,20000,20000,1,false,100,true,,,,
staging,edge-cases,right-to-left-segments-environment,ay,compiled,ok,26300,26300,26300,1,false,100,false,,,,
staging,edge-cases,right-to-left-segments-environment,e,compiled,ok,600,600,600,1,false,100,false,,,,
staging,edge-cases,right-to-left-segments-environment,y,compiled,ok,500,500,500,1,false,100,false,,,,
staging,edge-cases,segment-natural-class-table-binding,g,complete,ok,40600,40600,40600,1,false,100,true,,,,
staging,edge-cases,segment-natural-class-table-binding,k,complete,ok,19900,19900,19900,1,false,100,false,,,,
staging,edge-cases,segment-natural-class-table-binding,z,complete,ok,400,400,400,1,false,100,false,,,,
staging,edge-cases,segment-natural-class-table-binding,gk,complete,ok,15800,15800,15800,1,false,100,false,,,,
staging,edge-cases,segment-natural-class-table-binding,g,compiled,ok,45900,45900,45900,1,false,100,true,,,,
staging,edge-cases,segment-natural-class-table-binding,k,compiled,ok,32900,32900,32900,1,false,100,false,,,,
staging,edge-cases,segment-natural-class-table-binding,z,compiled,ok,3900,3900,3900,1,false,100,false,,,,
staging,edge-cases,segment-natural-class-table-binding,gk,compiled,ok,800,800,800,1,false,100,false,,,,
staging,edge-cases,simultaneous-subrule-genuine-overlap,be,complete,ok,35300,35300,35300,1,false,100,true,,,,
staging,edge-cases,simultaneous-subrule-genuine-overlap,de,complete,ok,26500,26500,26500,1,false,100,false,,,,
staging,edge-cases,simultaneous-subrule-genuine-overlap,bu,complete,ok,28200,28200,28200,1,false,100,true,,,,
staging,edge-cases,simultaneous-subrule-genuine-overlap,di,complete,ok,28100,28100,28100,1,false,100,true,,,,
staging,edge-cases,simultaneous-subrule-genuine-overlap,pu,complete,ok,21600,21600,21600,1,false,100,false,,,,
staging,edge-cases,simultaneous-subrule-genuine-overlap,pi,complete,ok,22300,22300,22300,1,false,100,false,,,,
staging,edge-cases,simultaneous-subrule-genuine-overlap,pe,complete,ok,22000,22000,22000,1,false,100,false,,,,
staging,edge-cases,simultaneous-subrule-genuine-overlap,bi,complete,ok,11100,11100,11100,1,false,100,false,,,,
staging,edge-cases,simultaneous-subrule-genuine-overlap,du,complete,ok,10300,10300,10300,1,false,100,false,,,,
staging,edge-cases,simultaneous-subrule-genuine-overlap,,compiled,refused,,,,,false,100,,simultaneous.subrule-overlap,prule 0 subrules 0/1,"subrules 0 and 1 are not mpr-gate-disjoint, and their lowered left_env/lhs_focus/right_env spans (Stage 1B, crate::lower) genuinely intersect at a shared focus position -- a real overlap witness, not an unproven approximation",
staging,edge-cases,standalone-combining-mark,pa,complete,ok,20200,20200,20200,1,false,100,true,,,,
staging,edge-cases,standalone-combining-mark,pá,complete,ok,17900,17900,17900,1,false,100,true,,,,
staging,edge-cases,standalone-combining-mark,pan,complete,ok,32800,32800,32800,1,false,100,true,,,,
staging,edge-cases,standalone-combining-mark,pán,complete,ok,32000,32000,32000,1,false,100,true,,,,
staging,edge-cases,standalone-combining-mark,pa,compiled,ok,31800,31800,31800,1,false,100,true,,,,
staging,edge-cases,standalone-combining-mark,pá,compiled,ok,18900,18900,18900,1,false,100,true,,,,
staging,edge-cases,standalone-combining-mark,pan,compiled,ok,34800,34800,34800,1,false,100,true,,,,
staging,edge-cases,standalone-combining-mark,pán,compiled,ok,37400,37400,37400,1,false,100,true,,,,
staging,edge-cases,subrule-morphosyntactic-gating,pat,complete,ok,48300,48300,48300,1,false,100,true,,,,
staging,edge-cases,subrule-morphosyntactic-gating,bat,complete,ok,47600,47600,47600,1,false,100,true,,,,
staging,edge-cases,subrule-morphosyntactic-gating,pat,compiled,ok,95300,95300,95300,1,false,100,true,,,,
staging,edge-cases,subrule-morphosyntactic-gating,bat,compiled,ok,1800,1800,1800,1,false,100,false,,,,
staging,edge-cases,template-category-sharing,kolo,complete,ok,28600,28600,28600,1,false,100,true,,,,
staging,edge-cases,template-category-sharing,pakolosa,complete,ok,104000,104000,104000,1,false,100,true,,,,
staging,edge-cases,template-category-sharing,takolola,complete,ok,98800,98800,98800,1,false,100,true,,,,
staging,edge-cases,template-category-sharing,pakolola,complete,ok,48500,48500,48500,1,false,100,false,,,,
staging,edge-cases,template-category-sharing,takolosa,complete,ok,58000,58000,58000,1,false,100,false,,,,
staging,edge-cases,template-category-sharing,mbili,complete,ok,47900,47900,47900,1,false,100,true,,,,
staging,edge-cases,template-category-sharing,kolo,compiled,ok,24100,24100,24100,1,false,100,true,,,,
staging,edge-cases,template-category-sharing,pakolosa,compiled,ok,99800,99800,99800,1,false,100,true,,,,
staging,edge-cases,template-category-sharing,takolola,compiled,ok,95100,95100,95100,1,false,100,true,,,,
staging,edge-cases,template-category-sharing,pakolola,compiled,ok,43200,43200,43200,1,false,100,false,,,,
staging,edge-cases,template-category-sharing,takolosa,compiled,ok,42500,42500,42500,1,false,100,false,,,,
staging,edge-cases,template-category-sharing,mbili,compiled,ok,39200,39200,39200,1,false,100,true,,,,
staging,edge-cases,two-table-shared-representation-recall,y,complete,ok,29600,29600,29600,1,false,100,true,,,,
staging,edge-cases,two-table-shared-representation-recall,x,complete,ok,10100,10100,10100,1,false,100,false,,,,
staging,edge-cases,two-table-shared-representation-recall,z,complete,ok,9900,9900,9900,1,false,100,false,,,,
staging,edge-cases,two-table-shared-representation-recall,q,complete,ok,20100,20100,20100,1,false,100,true,,,,
staging,edge-cases,two-table-shared-representation-recall,y,compiled,ok,600,600,600,1,false,100,false,,,,
staging,edge-cases,two-table-shared-representation-recall,x,compiled,ok,16000,16000,16000,1,false,100,false,,,,
staging,edge-cases,two-table-shared-representation-recall,z,compiled,ok,400,400,400,1,false,100,false,,,,
staging,edge-cases,two-table-shared-representation-recall,q,compiled,ok,37600,37600,37600,1,false,100,true,,,,
staging,edge-cases,unbounded-iterative-quantifier-expansion,ect,complete,ok,27700,27700,27700,1,false,100,true,,,,
staging,edge-cases,unbounded-iterative-quantifier-expansion,ecct,complete,ok,26400,26400,26400,1,false,100,true,,,,
staging,edge-cases,unbounded-iterative-quantifier-expansion,eccccct,complete,ok,37600,37600,37600,1,false,100,true,,,,
staging,edge-cases,unbounded-iterative-quantifier-expansion,at,complete,ok,15500,15500,15500,1,false,100,true,,,,
staging,edge-cases,unbounded-iterative-quantifier-expansion,act,complete,ok,17600,17600,17600,1,false,100,false,,,,
staging,edge-cases,unbounded-iterative-quantifier-expansion,acct,complete,ok,19200,19200,19200,1,false,100,false,,,,
staging,edge-cases,unbounded-iterative-quantifier-expansion,accccct,complete,ok,27400,27400,27400,1,false,100,false,,,,
staging,edge-cases,unbounded-iterative-quantifier-expansion,ect,compiled,ok,57500,57500,57500,1,false,100,true,,,,
staging,edge-cases,unbounded-iterative-quantifier-expansion,ecct,compiled,ok,43000,43000,43000,1,false,100,true,,,,
staging,edge-cases,unbounded-iterative-quantifier-expansion,eccccct,compiled,ok,47500,47500,47500,1,false,100,true,,,,
staging,edge-cases,unbounded-iterative-quantifier-expansion,at,compiled,ok,19300,19300,19300,1,false,100,true,,,,
staging,edge-cases,unbounded-iterative-quantifier-expansion,act,compiled,ok,20500,20500,20500,1,false,100,false,,,,
staging,edge-cases,unbounded-iterative-quantifier-expansion,acct,compiled,ok,21900,21900,21900,1,false,100,false,,,,
staging,edge-cases,unbounded-iterative-quantifier-expansion,accccct,compiled,ok,31000,31000,31000,1,false,100,false,,,,
